,TransactionID,CustomerID,ProductID,Date,Quantity,Discount,Total_Amount,Category,Price,Name,Region,Signup_Date
644,10613,CUST-100,PROD-007,2023-01-26 12:00:00,7,0.05,$2028.05,Clothing,304.97,Customer_100,West,2021-11-28
645,10614,CUST-058,PROD-017,2023-01-26 13:00:00,7,0.05,1623.2,Furniture,244.09,Customer_58,Midwest,2021-02-07
646,10615,CUST-015,PROD-009,2023-01-26 14:00:00,2,0.2,469.54,Furniture,293.46,Customer_15,North,2020-04-12
647,10616,CUST-018,PROD-013,2023-01-26 15:00:00,5,0.2,240.88,Office,60.22,Customer_18,North,2020-05-03
648,10617,CUST-049,PROD-010,2023-01-26 16:00:00,9,0.1,Check_Receipt,Electronics,294.57,Customer_49,West,2020-12-06
649,10618,CUST-088,PROD-002,2023-01-26 17:00:00,4,0.0,1978.04,Office,494.51,Customer_88,Midwest,2021-09-05
650,10619,CUST-099,PROD-010,2023-01-26 18:00:00,5,0.1,1325.56,Electronics,294.57,Customer_99,North,2021-11-21
651,10620,CUST-026,PROD-020,2023-01-26 19:00:00,9,0.0,$531.63,Electronics,59.07,Customer_26,East,2020-06-28
652,10621,CUST-009,PROD-008,2023-01-26 20:00:00,7,0.1,2193.79 EUR,Office,348.22,Customer_9,north,2020-03-01
653,10622,CUST-099,PROD-004 ,2023-01-26 21:00:00,3,0.2,,,,Customer_99,North,2021-11-21
654,10623,CUST-095,PROD-020,2023-01-26 22:00:00,5,0.1,265.82 EUR,Electronics,59.07,Customer_95,South,2021-10-24
655,10624,CUST-045,PROD-020,2023-01-26 23:00:00,6,0.2,283.54,Electronics,59.07,Customer_45,South,2020-11-08
656,10625,CUST-004,PROD-014,2023-01-27 00:00:00,3,0.2,721.01,Electronics,300.42,Customer_4,Midwest,2020-01-26
657,10626,CUST-074,PROD-011,2023-01-27 01:00:00,5,0.0,467.4,Electronics,93.48,Customer_74,Midwest,2021-05-30
658,10627,CUST-016,PROD-020,2023-01-27 02:00:00,7,0.05,392.82,Electronics,59.07,Customer_16,North,2020-04-19
659,10628,CUST-089,PROD-006,2023-01-27 03:00:00,5,0.0,2109.0,Electronics,421.8,Customer_89,North,2021-09-12
660,10629,CUST-018,PROD-002,2023-01-27 04:00:00,3,0.1,$1335.18,Office,494.51,Customer_18,North,2020-05-03
661,10630,CUST-020,PROD-001,2023-01-27 05:00:00,2,0.05,288.82,Clothing,152.01,Customer_20,west,2020-05-17
662,10631,CUST-095,PROD-020,2023-01-27 06:00:00,7,0.0,413.49,Electronics,59.07,Customer_95,South,2021-10-24
663,10632,CUST-079,PROD-012,2023-01-27 07:00:00,9,0.0,582.93,Furniture,64.77,Customer_79,Midwest,2021-07-04
664,10633,CUST-048,PROD-011,2023-01-27 08:00:00,5,0.0,467.4,Electronics,93.48,Customer_48,Midwest,2020-11-29
665,10634,CUST-085,PROD-009,2023-01-27 09:00:00,9,0.0,2641.14 EUR,Furniture,293.46,Customer_85,west,2021-08-15
666,10635,CUST-038,PROD-007,2023-01-27 10:00:00,5,0.1,$1372.37,Clothing,304.97,Customer_38,Midwest,2020-09-20
667,10636,CUST-098,PROD-020,2023-01-27 11:00:00,5,0.05,$280.58 EUR,Electronics,59.07,Customer_98,midwest,2021-11-14
668,10637,CUST-035,PROD-006,2023-01-27 12:00:00,1,0.05,400.71,Electronics,421.8,Customer_35,Midwest,2020-08-30
669,10638,CUST-071,PROD-003,2023-01-27 13:00:00,2,0.1,866.18,Electronics,481.21,Customer_71,midwest,2021-05-09
670,10639,CUST-035,PROD-013,2023-01-27 14:00:00,8,0.2,385.41,Office,60.22,Customer_35,Midwest,2020-08-30
671,10640,CUST-071,PROD-007,2023-01-27 15:00:00,2,0.05,579.44,Clothing,304.97,Customer_71,midwest,2021-05-09
672,10641,CUST-048,PROD-004,2023-01-27 16:00:00,2,0.05,647.12,Office,340.59,Customer_48,Midwest,2020-11-29
673,10642,CUST-011,PROD-009,2023-01-27 17:00:00,0,0.1,0.0 EUR,Furniture,293.46,Customer_11,South,2020-03-15
674,10643,CUST-079,PROD-019,2023-01-27 18:00:00,4,0.05,Check_Receipt,Clothing,70.37,Customer_79,Midwest,2021-07-04
675,10644,CUST-064,PROD-002,2023-01-27 19:00:00,8,0.0,3956.08,Office,494.51,Customer_64,West,2021-03-21
676,10644,CUST-064,PROD-002,2023-01-27 19:00:00,8,0.0,3956.08,Office,494.51,Customer_64,West,2021-03-21
677,10645,CUST-036,PROD-010,2023-01-27 20:00:00,7,0.0,$2061.99,Electronics,294.57,Customer_36,East,2020-09-06
678,10646,CUST-058,PROD-015,2023-01-27 21:00:00,5,0.0,541.05,Office,108.21,Customer_58,Midwest,2021-02-07
679,10647,CUST-091,PROD-014,2023-01-27 22:00:00,6,0.05,$1712.39,Electronics,300.42,Customer_91,South,2021-09-26
680,10648,CUST-012,PROD-019,2023-01-27 23:00:00,8,0.2,450.37,Clothing,70.37,Customer_12,east,2020-03-22
681,10649,CUST-040,PROD-007,2023-01-28 00:00:00,7,0.1,$1921.31,Clothing,304.97,Customer_40,South,2020-10-04
682,10650,CUST-100,PROD-011,2023-01-28 01:00:00,3,0.0,$280.44,Electronics,93.48,Customer_100,West,2021-11-28
683,10651,CUST-048,PROD-016,2023-01-28 02:00:00,2,0.0,101.84,Electronics,50.92,Customer_48,Midwest,2020-11-29
684,10652,CUST-071,PROD-002,2023-01-28 03:00:00,1,0.0,494.51,Office,494.51,Customer_71,midwest,2021-05-09
685,10653,CUST-017,PROD-017,2023-01-28 04:00:00,2,0.0,$488.18,Furniture,244.09,Customer_17,South,2020-04-26
686,10654,CUST-092,PROD-003,2023-01-28 05:00:00,6,0.05,2742.9,Electronics,481.21,Customer_92,Midwest,2021-10-03
687,10655,CUST-018,PROD-016,2023-01-28 06:00:00,9,0.0,458.28,Electronics,50.92,Customer_18,North,2020-05-03
688,10656,CUST-069,PROD-005,2023-01-28 07:00:00,7,0.2,1581.89,Electronics,282.48,Customer_69,Midwest,2021-04-25
689,10657,CUST-034,PROD-017,2023-01-28 08:00:00,1,0.0,244.09,Furniture,244.09,Customer_34,North,2020-08-23
690,10658,CUST-076,PROD-001,2023-01-28 09:00:00,4,0.2,486.43,Clothing,152.01,Customer_76,East,2021-06-13
691,10659,CUST-071,PROD-005,2023-01-28 10:00:00,9,0.0,2542.32,Electronics,282.48,Customer_71,midwest,2021-05-09
692,10660,CUST-083,PROD-012,2023-01-28 11:00:00,2,0.05,123.06,Furniture,64.77,Customer_83,Midwest,2021-08-01
693,10661,CUST-055,PROD-019,2023-01-28 12:00:00,7,0.0,492.59,Clothing,70.37,Customer_55,Midwest,2021-01-17
694,10662,CUST-001,PROD-008,2023-01-28 13:00:00,8,0.0,$2785.76 EUR,Office,348.22,Customer_1,South,2020-01-05
695,10662,CUST-001,PROD-008,2023-01-28 13:00:00,8,0.0,$2785.76 EUR,Office,348.22,Customer_1,South,2020-01-05
696,10663,CUST-023,PROD-003,2023-01-28 14:00:00,9,0.2,3464.71,Electronics,481.21,Customer_23,midwest,2020-06-07
697,10664,CUST-999,PROD-020,2023-01-28 15:00:00,9,0.1,478.47,Electronics,59.07,,,
698,10665,CUST-049,PROD-012,2023-01-28 16:00:00,4,0.1,233.17,Furniture,64.77,Customer_49,West,2020-12-06
699,10666,CUST-085,PROD-013,2023-01-28 17:00:00,5,0.2,240.88,Office,60.22,Customer_85,west,2021-08-15
700,10667,CUST-037,PROD-006,2023-01-28 18:00:00,2,0.0,843.6 EUR,Electronics,421.8,Customer_37,East,2020-09-13
701,10668,CUST-032,PROD-016,2023-01-28 19:00:00,2,0.05,96.75,Electronics,50.92,Customer_32,east,2020-08-09
702,10669,CUST-074,PROD-020,2023-01-28 20:00:00,8,0.05,448.93,Electronics,59.07,Customer_74,Midwest,2021-05-30
703,10670,CUST-068,PROD-015,2023-01-28 21:00:00,2,0.05,205.6,Office,108.21,Customer_68,Midwest,2021-04-18
704,10671,CUST-054,PROD-019,2023-01-28 22:00:00,5,0.1,$316.67,Clothing,70.37,Customer_54,east,2021-01-10
705,10672,CUST-032,PROD-007,2023-01-28 23:00:00,5,0.05,1448.61,Clothing,304.97,Customer_32,east,2020-08-09
706,10673,CUST-100,PROD-012,2023-01-29 00:00:00,8,0.05,492.25,Furniture,64.77,Customer_100,West,2021-11-28
707,10674,CUST-064,PROD-002,2023-01-29 01:00:00,3,0.1,1335.18,Office,494.51,Customer_64,West,2021-03-21
708,10674,CUST-064,PROD-002,2023-01-29 01:00:00,3,0.1,1335.18,Office,494.51,Customer_64,West,2021-03-21
709,10675,CUST-094,PROD-020,2023-01-29 02:00:00,5,0.2,236.28,Electronics,59.07,Customer_94,east,2021-10-17
710,10676,CUST-077,PROD-013,2023-01-29 03:00:00,7,0.1,379.39,Office,60.22,Customer_77,West,2021-06-20
711,10677,CUST-054,PROD-014,2023-01-29 04:00:00,2,0.05,570.8 EUR,Electronics,300.42,Customer_54,east,2021-01-10
712,10678,CUST-040,PROD-014 ,2023-01-29 05:00:00,1,0.05,,,,Customer_40,South,2020-10-04
713,10679,CUST-054,PROD-009,2023-01-29 06:00:00,4,0.2,$939.07,Furniture,293.46,Customer_54,east,2021-01-10
714,10680,CUST-042,PROD-009,2023-01-29 07:00:00,7,0.05,$1951.51,Furniture,293.46,Customer_42,East,2020-10-18
715,10681,CUST-008,PROD-014,2023-01-29 08:00:00,3,0.2,721.01,Electronics,300.42,Customer_8,West,2020-02-23
716,10682,CUST-064,PROD-007,2023-01-29 09:00:00,1,0.0,304.97,Clothing,304.97,Customer_64,West,2021-03-21
717,10682,CUST-064,PROD-007,2023-01-29 09:00:00,1,0.0,304.97,Clothing,304.97,Customer_64,West,2021-03-21
718,10683,CUST-071,PROD-003,2023-01-29 10:00:00,8,0.1,3464.71,Electronics,481.21,Customer_71,midwest,2021-05-09
719,10684,CUST-049,PROD-006,2023-01-29 11:00:00,1,0.1,379.62 EUR,Electronics,421.8,Customer_49,West,2020-12-06
720,10685,CUST-052,PROD-019,2023-01-29 12:00:00,9,0.1,570.0,Clothing,70.37,Customer_52,South,2020-12-27
721,10686,CUST-003,PROD-018,2023-01-29 13:00:00,1,0.05,200.89,Furniture,211.46,Customer_3,east,2020-01-19
722,10687,CUST-089,PROD-016,2023-01-29 14:00:00,7,0.05,338.62,Electronics,50.92,Customer_89,North,2021-09-12
723,10688,CUST-080,PROD-010,2023-01-29 15:00:00,0,0.05,0.0,Electronics,294.57,Customer_80,West,2021-07-11
724,10689,CUST-031,PROD-016,2023-01-29 16:00:00,6,0.2,244.42,Electronics,50.92,Customer_31,west,2020-08-02
725,10690,CUST-059,PROD-001,2023-01-29 17:00:00,4,0.0,608.04,Clothing,152.01,Customer_59,East,2021-02-14
726,10691,CUST-004,PROD-013,2023-01-29 18:00:00,2,0.2,$96.35 EUR,Office,60.22,Customer_4,Midwest,2020-01-26
727,10692,CUST-086,PROD-001,2023-01-29 19:00:00,7,0.05,1010.87,Clothing,152.01,Customer_86,Midwest,2021-08-22
728,10693,CUST-050,PROD-003,2023-01-29 20:00:00,7,0.2,2694.78,Electronics,481.21,Customer_50,west,2020-12-13
729,10694,CUST-064,PROD-018,2023-01-29 21:00:00,8,0.05,1607.1,Furniture,211.46,Customer_64,West,2021-03-21
730,10694,CUST-064,PROD-018,2023-01-29 21:00:00,8,0.05,1607.1,Furniture,211.46,Customer_64,West,2021-03-21
731,10695,CUST-021,PROD-018,2023-01-29 22:00:00,5,0.05,1004.44,Furniture,211.46,Customer_21,Midwest,2020-05-24
732,10696,CUST-077,PROD-010,2023-01-29 23:00:00,5,0.0,1472.85,Electronics,294.57,Customer_77,West,2021-06-20
733,10697,CUST-014,PROD-016,2023-01-30 00:00:00,9,0.0,458.28,Electronics,50.92,Customer_14,midwest,2020-04-05
734,10698,CUST-069,PROD-003,2023-01-30 01:00:00,3,0.05,1371.45,Electronics,481.21,Customer_69,Midwest,2021-04-25
735,10699,CUST-094,PROD-002 ,2023-01-30 02:00:00,6,0.05,,,,Customer_94,east,2021-10-17
736,10700,CUST-095,PROD-012,2023-01-30 03:00:00,2,0.1,116.59,Furniture,64.77,Customer_95,South,2021-10-24
737,10701,CUST-030,PROD-006,2023-01-30 04:00:00,9,0.1,3416.58,Electronics,421.8,Customer_30,North,2020-07-26
738,10702,CUST-037,PROD-004,2023-01-30 05:00:00,1,0.05,323.56 EUR,Office,340.59,Customer_37,East,2020-09-13
739,10703,CUST-025,PROD-007,2023-01-30 06:00:00,7,0.2,1707.83,Clothing,304.97,Customer_25,North,2020-06-21
740,10703,CUST-025,PROD-007,2023-01-30 06:00:00,7,0.2,1707.83,Clothing,304.97,Customer_25,North,2020-06-21
741,10704,CUST-056,PROD-011,2023-01-30 07:00:00,3,0.1,252.4,Electronics,93.48,Customer_56,East,2021-01-24
742,10705,CUST-075,PROD-017,2023-01-30 08:00:00,8,0.1,$1757.45,Furniture,244.09,Customer_75,South,2021-06-06
743,10706,CUST-043,PROD-002,2023-01-30 09:00:00,4,0.05,1879.14,Office,494.51,Customer_43,West,2020-10-25
744,10707,CUST-039,PROD-020,2023-01-30 10:00:00,1,0.2,Check_Receipt,Electronics,59.07,Customer_39,North,2020-09-27
745,10708,CUST-091,PROD-020,2023-01-30 11:00:00,8,0.1,425.3,Electronics,59.07,Customer_91,South,2021-09-26
746,10709,CUST-018,PROD-003,2023-01-30 12:00:00,1,0.05,457.15,Electronics,481.21,Customer_18,North,2020-05-03
747,10710,CUST-032,PROD-017,2023-01-30 13:00:00,8,0.0,$1952.72,Furniture,244.09,Customer_32,east,2020-08-09
748,10711,CUST-028,PROD-002,2023-01-30 14:00:00,9,0.1,4005.53,Office,494.51,Customer_28,South,2020-07-12
749,10712,CUST-070,PROD-011,2023-01-30 15:00:00,2,0.05,177.61,Electronics,93.48,Customer_70,east,2021-05-02
750,10713,CUST-003,PROD-016,2023-01-30 16:00:00,7,0.1,320.8 EUR,Electronics,50.92,Customer_3,east,2020-01-19
751,10714,CUST-056,PROD-018,2023-01-30 17:00:00,5,0.05,1004.44,Furniture,211.46,Customer_56,East,2021-01-24
752,10715,CUST-027,PROD-009,2023-01-30 18:00:00,9,0.0,2641.14 EUR,Furniture,293.46,Customer_27,Midwest,2020-07-05
753,10716,CUST-030,PROD-010,2023-01-30 19:00:00,5,0.2,1178.28,Electronics,294.57,Customer_30,North,2020-07-26
754,10717,CUST-088,PROD-007,2023-01-30 20:00:00,3,0.0,914.91,Clothing,304.97,Customer_88,Midwest,2021-09-05
755,10718,CUST-091,PROD-017,2023-01-30 21:00:00,8,0.2,1562.18,Furniture,244.09,Customer_91,South,2021-09-26
756,10719,CUST-023,PROD-001,2023-01-30 22:00:00,3,0.2,$364.82,Clothing,152.01,Customer_23,midwest,2020-06-07
757,10720,CUST-097,PROD-006,2023-01-30 23:00:00,7,0.0,2952.6,Electronics,421.8,Customer_97,East,2021-11-07
758,10721,CUST-011,PROD-010,2023-01-31 00:00:00,4,0.0,Check_Receipt,Electronics,294.57,Customer_11,South,2020-03-15
759,10722,CUST-055,PROD-006,2023-01-31 01:00:00,1,0.05,400.71,Electronics,421.8,Customer_55,Midwest,2021-01-17
760,10723,CUST-006,PROD-020,2023-01-31 02:00:00,2,0.0,118.14,Electronics,59.07,Customer_6,North,2020-02-09
761,10724,CUST-022,PROD-019,2023-01-31 03:00:00,6,0.2,337.78,Clothing,70.37,Customer_22,East,2020-05-31
762,10725,CUST-046,PROD-008,2023-01-31 04:00:00,8,0.0,2785.76,Office,348.22,Customer_46,West,2020-11-15
763,10726,CUST-071,PROD-003,2023-01-31 05:00:00,7,0.2,2694.78,Electronics,481.21,Customer_71,midwest,2021-05-09
764,10727,CUST-019,PROD-003,2023-01-31 06:00:00,-4,0.0,$-1924.84,Electronics,481.21,Customer_19,West,2020-05-10
765,10728,CUST-052,PROD-010,2023-01-31 07:00:00,-8,0.1,$-2120.9,Electronics,294.57,Customer_52,South,2020-12-27
766,10729,CUST-100,PROD-012,2023-01-31 08:00:00,1,0.05,61.53,Furniture,64.77,Customer_100,West,2021-11-28
767,10730,CUST-999,PROD-015,2023-01-31 09:00:00,5,0.2,432.84,Office,108.21,,,
768,10731,CUST-083,PROD-001 ,2023-01-31 10:00:00,8,0.0,,,,Customer_83,Midwest,2021-08-01
769,10732,CUST-029,PROD-001,2023-01-31 11:00:00,9,0.05,1299.69,Clothing,152.01,Customer_29,south,2020-07-19
770,10733,CUST-085,PROD-002,2023-01-31 12:00:00,2,0.2,791.22,Office,494.51,Customer_85,west,2021-08-15
771,10734,CUST-064,PROD-015,2023-01-31 13:00:00,4,0.0,$432.84,Office,108.21,Customer_64,West,2021-03-21
772,10734,CUST-064,PROD-015,2023-01-31 13:00:00,4,0.0,$432.84,Office,108.21,Customer_64,West,2021-03-21
773,10735,CUST-047,PROD-019 ,2023-01-31 14:00:00,1,0.1,,,,Customer_47,Midwest,2020-11-22
774,10736,CUST-053,PROD-020,2023-01-31 15:00:00,6,0.0,Check_Receipt,Electronics,59.07,Customer_53,North,2021-01-03
775,10737,CUST-034,PROD-013,2023-01-31 16:00:00,2,0.05,114.42,Office,60.22,Customer_34,North,2020-08-23
776,10738,CUST-083,PROD-001 ,2023-01-31 17:00:00,8,0.0,,,,Customer_83,Midwest,2021-08-01
777,10739,CUST-076,PROD-006,2023-01-31 18:00:00,8,0.05,$3205.68,Electronics,421.8,Customer_76,East,2021-06-13
778,10740,CUST-015,PROD-009,2023-01-31 19:00:00,9,0.0,2641.14 EUR,Furniture,293.46,Customer_15,North,2020-04-12
779,10741,CUST-020,PROD-009,2023-01-31 20:00:00,2,0.05,557.57,Furniture,293.46,Customer_20,west,2020-05-17
780,10742,CUST-045,PROD-020,2023-01-31 21:00:00,4,0.05,224.47,Electronics,59.07,Customer_45,South,2020-11-08
781,10743,CUST-098,PROD-004,2023-01-31 22:00:00,6,0.0,2043.54,Office,340.59,Customer_98,midwest,2021-11-14
782,10744,CUST-097,PROD-015,2023-01-31 23:00:00,2,0.05,$205.6,Office,108.21,Customer_97,East,2021-11-07
783,10745,CUST-022,PROD-019,2023-02-01 00:00:00,8,0.1,$506.66,Clothing,70.37,Customer_22,East,2020-05-31
784,10746,CUST-077,PROD-018,2023-02-01 01:00:00,1,0.0,211.46,Furniture,211.46,Customer_77,West,2021-06-20
785,10747,CUST-999,PROD-017,2023-02-01 02:00:00,1000,0.1,219681.0,Furniture,244.09,,,
786,10748,CUST-072,PROD-014,2033-01-29 03:00:00,1,0.2,240.34,Electronics,300.42,Customer_72,East,2021-05-16
787,10749,CUST-088,PROD-005,2023-02-01 04:00:00,6,0.05,1610.14,Electronics,282.48,Customer_88,Midwest,2021-09-05
788,10750,CUST-051,PROD-003,2023-02-01 05:00:00,6,0.0,2887.26,Electronics,481.21,Customer_51,South,2020-12-20
789,10751,CUST-020,PROD-016,2023-02-01 06:00:00,1,0.2,40.74,Electronics,50.92,Customer_20,west,2020-05-17
790,10752,CUST-033,PROD-008,2023-02-01 07:00:00,6,0.0,2089.32,Office,348.22,Customer_33,Midwest,2020-08-16
791,10753,CUST-044,PROD-014,2023-02-01 08:00:00,7,0.05,1997.79 EUR,Electronics,300.42,Customer_44,Midwest,2020-11-01
792,10754,CUST-026,PROD-015,2023-02-01 09:00:00,9,0.1,876.5,Office,108.21,Customer_26,East,2020-06-28
793,10755,CUST-064,PROD-007,2023-02-01 10:00:00,8,0.05,$2317.77,Clothing,304.97,Customer_64,West,2021-03-21
794,10755,CUST-064,PROD-007,2023-02-01 10:00:00,8,0.05,$2317.77,Clothing,304.97,Customer_64,West,2021-03-21
795,10756,CUST-033,PROD-015,2023-02-01 11:00:00,1,0.2,86.57,Office,108.21,Customer_33,Midwest,2020-08-16
796,10757,CUST-027,PROD-019,2023-02-01 12:00:00,9,0.1,570.0,Clothing,70.37,Customer_27,Midwest,2020-07-05
797,10758,CUST-038,PROD-019,2023-02-01 13:00:00,6,0.05,Check_Receipt,Clothing,70.37,Customer_38,Midwest,2020-09-20
798,10759,CUST-089,PROD-001 ,2023-02-01 14:00:00,5,0.05,,,,Customer_89,North,2021-09-12
799,10760,CUST-093,PROD-002,2023-02-01 15:00:00,9,0.2,3560.47,Office,494.51,Customer_93,West,2021-10-10
800,10761,CUST-015,PROD-005,2023-02-01 16:00:00,6,0.2,1355.9,Electronics,282.48,Customer_15,North,2020-04-12
801,10762,CUST-033,PROD-012,2023-02-01 17:00:00,1,0.2,51.82,Furniture,64.77,Customer_33,Midwest,2020-08-16
802,10763,CUST-015,PROD-018,2023-02-01 18:00:00,4,0.05,803.55,Furniture,211.46,Customer_15,North,2020-04-12
803,10764,CUST-012,PROD-018,2023-02-01 19:00:00,7,0.05,1406.21,Furniture,211.46,Customer_12,east,2020-03-22
804,10765,CUST-063,PROD-016,2023-02-01 20:00:00,1,0.2,$40.74,Electronics,50.92,Customer_63,Midwest,2021-03-14
805,10766,CUST-012,PROD-013,2023-02-01 21:00:00,9,0.05,514.88,Office,60.22,Customer_12,east,2020-03-22
806,10767,CUST-035,PROD-012,2023-02-01 22:00:00,6,0.05,369.19,Furniture,64.77,Customer_35,Midwest,2020-08-30
807,10768,CUST-056,PROD-012,2023-02-01 23:00:00,-9,0.05,$-553.78,Furniture,64.77,Customer_56,East,2021-01-24
808,10769,CUST-092,PROD-008,2023-02-02 00:00:00,9,0.05,$2977.28,Office,348.22,Customer_92,Midwest,2021-10-03
809,10770,CUST-024,PROD-009,2023-02-02 01:00:00,3,0.1,792.34,Furniture,293.46,Customer_24,North,2020-06-14
810,10771,CUST-999,PROD-015,2023-02-02 02:00:00,1,0.05,102.8,Office,108.21,,,
811,10772,CUST-046,PROD-011,2023-02-02 03:00:00,4,0.1,Check_Receipt,Electronics,93.48,Customer_46,West,2020-11-15
812,10773,CUST-026,PROD-013,2023-02-02 04:00:00,8,0.05,457.67,Office,60.22,Customer_26,East,2020-06-28
813,10774,CUST-084,PROD-020,2023-02-02 05:00:00,9,0.1,478.47,Electronics,59.07,Customer_84,South,2021-08-08
814,10774,CUST-084,PROD-020,2023-02-02 05:00:00,9,0.1,478.47,Electronics,59.07,Customer_84,South,2021-08-08
815,10775,CUST-096,PROD-013,2023-02-02 06:00:00,9,0.0,541.98,Office,60.22,Customer_96,South,2021-10-31
816,10776,CUST-073,PROD-011,2023-02-02 07:00:00,3,0.2,224.35,Electronics,93.48,Customer_73,West,2021-05-23
817,10776,CUST-073,PROD-011,2023-02-02 07:00:00,3,0.2,224.35,Electronics,93.48,Customer_73,West,2021-05-23
818,10777,CUST-077,PROD-007,2023-02-02 08:00:00,3,0.2,731.93,Clothing,304.97,Customer_77,West,2021-06-20
819,10778,CUST-074,PROD-020,2023-02-02 09:00:00,9,0.05,505.05,Electronics,59.07,Customer_74,Midwest,2021-05-30
820,10779,CUST-024,PROD-006,2023-02-02 10:00:00,4,0.05,1602.84,Electronics,421.8,Customer_24,North,2020-06-14
821,10780,CUST-031,PROD-010,2023-02-02 11:00:00,4,0.05,1119.37,Electronics,294.57,Customer_31,west,2020-08-02
822,10781,CUST-026,PROD-009,2023-02-02 12:00:00,2,0.2,469.54,Furniture,293.46,Customer_26,East,2020-06-28
823,10782,CUST-016,PROD-008,2023-02-02 13:00:00,4,0.0,1392.88,Office,348.22,Customer_16,North,2020-04-19
824,10783,CUST-064,PROD-018,2023-02-02 14:00:00,3,0.0,634.38 EUR,Furniture,211.46,Customer_64,West,2021-03-21
825,10783,CUST-064,PROD-018,2023-02-02 14:00:00,3,0.0,634.38 EUR,Furniture,211.46,Customer_64,West,2021-03-21
826,10784,CUST-011,PROD-016,2023-02-02 15:00:00,1,0.1,45.83 EUR,Electronics,50.92,Customer_11,South,2020-03-15
827,10785,CUST-006,PROD-014,2023-02-02 16:00:00,5,0.2,$1201.68,Electronics,300.42,Customer_6,North,2020-02-09
828,10786,CUST-073,PROD-003,2023-02-02 17:00:00,7,0.0,3368.47,Electronics,481.21,Customer_73,West,2021-05-23
829,10786,CUST-073,PROD-003,2023-02-02 17:00:00,7,0.0,3368.47,Electronics,481.21,Customer_73,West,2021-05-23
830,10787,CUST-032,PROD-012,2023-02-02 18:00:00,4,0.1,Check_Receipt,Furniture,64.77,Customer_32,east,2020-08-09
831,10788,CUST-053,PROD-013,2023-02-02 19:00:00,8,0.0,$481.76 EUR,Office,60.22,Customer_53,North,2021-01-03
832,10789,CUST-004,PROD-004,2023-02-02 20:00:00,8,0.05,$2588.48,Office,340.59,Customer_4,Midwest,2020-01-26
833,10790,CUST-041,PROD-019,2023-02-02 21:00:00,7,0.0,492.59,Clothing,70.37,Customer_41,West,2020-10-11
834,10791,CUST-073,PROD-014,2023-02-02 22:00:00,3,0.1,811.13,Electronics,300.42,Customer_73,West,2021-05-23
835,10791,CUST-073,PROD-014,2023-02-02 22:00:00,3,0.1,811.13,Electronics,300.42,Customer_73,West,2021-05-23
836,10792,CUST-005,PROD-007,2023-02-02 23:00:00,4,0.1,1097.89,Clothing,304.97,Customer_5,West,2020-02-02
837,10793,CUST-024,PROD-019,2023-02-03 00:00:00,4,0.1,Check_Receipt,Clothing,70.37,Customer_24,North,2020-06-14
838,10794,CUST-011,PROD-012,2023-02-03 01:00:00,3,0.1,174.88,Furniture,64.77,Customer_11,South,2020-03-15
839,10795,CUST-002,PROD-010,2023-02-03 02:00:00,3,0.0,883.71 EUR,Electronics,294.57,Customer_2,South,2020-01-12
840,10796,CUST-033,PROD-007,2023-02-03 03:00:00,5,0.0,$1524.85,Clothing,304.97,Customer_33,Midwest,2020-08-16
841,10797,CUST-014,PROD-010,2023-02-03 04:00:00,1,0.05,279.84,Electronics,294.57,Customer_14,midwest,2020-04-05
842,10798,CUST-068,PROD-002,2023-02-03 05:00:00,8,0.1,3560.47,Office,494.51,Customer_68,Midwest,2021-04-18
843,10799,CUST-003,PROD-016,2023-02-03 06:00:00,9,0.0,$458.28,Electronics,50.92,Customer_3,east,2020-01-19
844,10800,CUST-049,PROD-005,2023-02-03 07:00:00,9,0.2,2033.86,Electronics,282.48,Customer_49,West,2020-12-06
845,10801,CUST-999,PROD-009,2023-02-03 08:00:00,9,0.05,2509.08,Furniture,293.46,,,
846,10802,CUST-092,PROD-016,2023-02-03 09:00:00,4,0.2,162.94,Electronics,50.92,Customer_92,Midwest,2021-10-03
847,10803,CUST-024,PROD-011,2023-02-03 10:00:00,3,0.2,224.35,Electronics,93.48,Customer_24,North,2020-06-14
848,10804,CUST-097,PROD-007,2023-02-03 11:00:00,5,0.05,$1448.61,Clothing,304.97,Customer_97,East,2021-11-07
849,10805,CUST-002,PROD-017,2023-02-03 12:00:00,3,0.0,732.27,Furniture,244.09,Customer_2,South,2020-01-12
850,10806,CUST-080,PROD-004,2023-02-03 13:00:00,1,0.05,$323.56,Office,340.59,Customer_80,West,2021-07-11
851,10807,CUST-057,PROD-003,2023-02-03 14:00:00,4,0.2,1539.87,Electronics,481.21,Customer_57,East,2021-01-31
852,10808,CUST-044,PROD-003,2023-02-03 15:00:00,8,0.05,3657.2,Electronics,481.21,Customer_44,Midwest,2020-11-01
853,10809,CUST-005,PROD-016 ,2023-02-03 16:00:00,9,0.1,,,,Customer_5,West,2020-02-02
854,10810,CUST-053,PROD-006,2023-02-03 17:00:00,8,0.0,3374.4,Electronics,421.8,Customer_53,North,2021-01-03
855,10811,CUST-055,PROD-009,Invalid_Date,8,0.05,2230.3,Furniture,293.46,Customer_55,Midwest,2021-01-17
856,10812,CUST-020,PROD-016,2023-02-03 19:00:00,8,0.0,407.36,Electronics,50.92,Customer_20,west,2020-05-17
857,10813,CUST-085,PROD-014 ,2023-02-03 20:00:00,3,0.2,,,,Customer_85,west,2021-08-15
